Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,-1.1,-1.0,25.0,92.0,44.0,71.0,15.0,3.325,13.0,3.315,0.0,81192.1,958.9,-182.5,-2709.0,-4370.7,-1821.4,-132.2,0.0,-161.1,-43.6,36.8,22.0,45.6,21.2,16.0,2101.1,0.0,27629.7,-9426.8,25528.6,960.0,988.0,148.0,15.0,93.6,21.0,18.0,67.0,4.0,637.3,-33.457881,-70.629101,2020-06-01 12:19:42
0.0,-5.7,-9.0,14.0,92.0,44.0,69.0,15.0,3.312,13.0,3.305,0.0,81193.1,997.0,-197.5,-2788.9,-4469.0,-1897.1,-132.2,0.0,-165.3,-46.6,36.8,22.0,45.6,21.2,4.0,2150.5,0.0,29199.1,-9705.1,27048.6,908.0,936.0,1329.0,15.0,93.2,21.0,18.0,67.0,44.0,635.1,-33.450277,-70.631374,2020-06-01 12:21:42
0.0,1.9,0.0,9.0,88.0,44.0,72.0,15.0,3.32,13.0,3.311,0.0,81193.6,1014.7,-203.2,-2804.3,-4511.2,-2111.5,-176.0,0.0,-166.4,-49.3,36.8,22.0,45.6,21.2,0.0,2207.4,0.0,30146.1,-10031.1,27938.6,832.0,856.0,0.0,15.0,92.8,22.0,18.0,66.0,0.0,636.6,-33.44548,-70.632836,2020-06-01 12:23:42
100.0,211.2,210.0,9.0,242.0,44.0,81.0,15.0,3.281,13.0,3.261,0.0,81194.4,1051.9,-203.4,-2859.0,-4715.0,-2111.5,-176.0,0.0,-167.7,-49.9,36.8,22.0,45.6,21.2,0.0,2255.9,0.0,31419.1,-10291.5,29163.2,828.0,856.0,1458.0,15.0,92.8,22.0,18.0,66.0,48.0,628.1,-33.439583,-70.63454,2020-06-01 12:25:42
0.0,199.2,101.0,9.0,2.0,44.0,177.0,15.0,3.295,13.0,3.275,0.0,81194.7,1072.1,-211.2,-2922.4,-4796.0,-2157.9,-176.0,0.0,-168.8,-49.9,36.8,22.0,45.6,21.2,0.0,2293.2,0.0,31768.5,-10491.3,29475.3,788.0,808.0,927.0,15.0,92.8,22.0,18.0,67.0,30.0,631.1,-33.437198,-70.635161,2020-06-01 12:26:42
0.0,0.0,0.0,9.0,92.0,44.0,63.0,15.0,3.325,13.0,3.317,0.0,81195.2,1088.1,-211.4,-2993.7,-4958.5,-2293.8,-176.0,0.0,-178.6,-55.7,36.8,22.0,45.6,21.2,0.0,2379.2,0.0,32505.3,-10876.9,30126.1,948.0,972.0,0.0,15.0,92.4,22.0,19.0,68.0,0.0,637.6,-33.436315,-70.639245,2020-06-01 12:28:42
0.0,0.0,0.0,9.0,92.0,44.0,71.0,15.0,3.328,13.0,3.319,0.0,81195.2,1088.1,-211.4,-2993.7,-4958.5,-2293.8,-176.0,0.0,-178.6,-55.7,36.8,22.0,45.6,21.2,0.0,2379.4,0.0,32505.5,-10876.9,30126.1,948.0,972.0,0.0,15.0,92.4,21.0,19.0,61.0,0.0,638.0,-33.436315,-70.639245,2020-06-01 12:30:42
0.0,0.0,0.0,9.0,85.0,44.0,71.0,15.0,3.329,13.0,3.32,0.0,81195.2,1088.1,-211.4,-2993.7,-4958.5,-2293.8,-176.0,0.0,-178.6,-55.7,36.8,22.0,45.6,21.2,0.0,2380.4,0.0,32506.5,-10876.9,30126.1,920.0,956.0,0.0,15.0,92.4,21.0,19.0,58.0,0.0,638.3,-33.436315,-70.639245,2020-06-01 12:32:42
0.0,0.0,0.0,9.0,85.0,44.0,71.0,15.0,3.329,13.0,3.32,0.0,81195.2,1088.1,-211.4,-2993.7,-4958.5,-2293.8,-176.0,0.0,-178.6,-55.7,36.8,22.0,45.6,21.2,0.0,2381.1,0.0,32507.2,-10876.9,30126.1,932.0,952.0,0.0,15.0,92.4,21.0,19.0,56.0,0.0,638.3,-33.436315,-70.639245,2020-06-01 12:33:42
0.0,0.0,0.0,6.0,85.0,50.0,70.0,15.0,3.33,13.0,3.321,0.0,81195.2,1088.1,-211.4,-2993.7,-4958.5,-2293.8,-176.0,0.0,-178.6,-55.7,36.8,22.0,45.6,21.2,0.0,2383.6,0.0,32509.7,-10876.9,30126.1,936.0,952.0,0.0,15.0,92.4,21.0,19.0,55.0,0.0,638.4,-33.436315,-70.639245,2020-06-01 12:35:42
97.0,27.2,16.0,25.0,242.0,66.0,71.0,16.0,3.309,13.0,3.299,0.0,81197.2,1237.6,-225.5,-3287.5,-5686.9,-2692.7,-191.4,-9.8,-211.3,-78.5,36.8,22.0,45.6,21.2,0.0,2702.3,0.0,36754.9,-12392.9,34052.6,880.0,908.0,1634.0,15.0,91.6,21.0,19.0,70.0,54.0,634.3,-33.449449,-70.631638,2020-06-01 12:46:42
0.0,11.1,-11.0,25.0,92.0,66.0,71.0,16.0,3.314,13.0,3.305,0.0,81197.8,1254.3,-225.5,-3330.6,-5735.9,-2834.3,-191.4,-9.8,-218.7,-84.6,36.8,22.0,45.6,21.2,0.0,2752.4,0.0,37349.8,-12640.1,34597.4,988.0,1000.0,1638.0,15.0,91.6,21.0,19.0,72.0,54.0,635.3,-33.454046,-70.630345,2020-06-01 12:47:42
100.0,28.6,59.0,25.0,92.0,66.0,12.0,16.0,3.325,13.0,3.316,0.0,81198.3,1287.8,-228.0,-3481.3,-6078.5,-3004.9,-191.4,-9.8,-219.9,-84.6,36.8,22.0,45.6,21.2,0.0,2793.3,0.0,38100.3,-13307.7,35307.0,880.0,908.0,78.0,15.0,91.6,21.0,19.0,73.0,2.0,637.5,-33.458429,-70.629027,2020-06-01 12:49:42
100.0,126.2,132.0,25.0,2.0,66.0,177.0,16.0,3.295,13.0,3.276,0.0,81200.0,1303.7,-229.7,-3561.3,-6087.1,-3004.9,-191.4,-9.8,-236.3,-90.7,36.8,22.0,45.6,21.2,0.0,2878.5,0.0,39248.2,-13420.6,36369.6,856.0,880.0,1575.0,15.0,91.2,21.0,19.0,70.0,52.0,631.1,-33.471659,-70.623937,2020-06-01 12:51:42
97.0,230.6,221.0,25.0,242.0,66.0,81.0,16.0,3.29,13.0,3.266,0.0,81200.3,1321.9,-234.6,-3610.1,-6187.6,-3080.6,-191.4,-9.8,-236.7,-90.7,36.8,21.6,45.6,21.2,0.0,2898.4,0.0,39506.2,-13650.9,36607.8,832.0,856.0,773.0,15.0,91.2,20.0,19.0,69.0,26.0,629.7,-33.47478,-70.623138,2020-06-01 12:52:42
55.0,76.3,76.0,25.0,242.0,66.0,71.0,16.0,3.314,13.0,3.304,0.0,81201.6,1354.5,-247.4,-3763.1,-6350.7,-3138.7,-191.4,-9.8,-237.8,-91.1,36.8,21.6,45.6,21.2,0.0,2981.4,0.0,40814.9,-14039.9,37833.5,788.0,816.0,240.0,15.0,90.8,20.0,20.0,71.0,7.0,635.2,-33.484895,-70.620227,2020-06-01 12:54:42
88.0,147.1,105.0,25.0,242.0,66.0,81.0,16.0,3.294,13.0,3.276,0.0,81202.4,1395.5,-248.9,-3835.0,-6472.6,-3198.2,-191.4,-9.8,-242.0,-91.1,36.8,22.0,45.6,21.2,0.0,3083.3,0.0,42026.7,-14298.9,38943.4,960.0,984.0,979.0,15.0,90.8,20.0,20.0,71.0,32.0,630.8,-33.491524,-70.617459,2020-06-01 12:56:42
