Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,11.2,0.0,26.0,49.0,42.0,31.0,20.0,3.288,15.0,3.276,0.0,75247.1,3917.3,-660.0,-13077.5,-34277.8,-6535.6,-150.1,-35.6,-725.3,-444.3,48.8,36.8,58.4,43.6,0.0,10069.1,10.8,146036.7,-55945.5,135967.6,816.0,816.0,70.0,22.0,69.6,18.0,17.0,73.0,2.0,630.1,-33.633502,-70.610528,2020-06-01 12:03:50
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.535,24.0,3.357,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.7,0.0,4.7,0.0,0.0,964.0,972.0,0.0,22.0,100.0,27.0,22.0,49.0,0.0,654.8,-33.633249,-70.610592,2020-06-01 13:20:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.531,24.0,3.357,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,968.0,972.0,0.0,22.0,100.0,27.0,22.0,48.0,0.0,654.5,-33.633249,-70.610592,2020-06-01 13:21:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.525,24.0,3.356,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,972.0,972.0,0.0,22.0,100.0,27.0,22.0,47.0,0.0,654.0,-33.633249,-70.610592,2020-06-01 13:23:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.519,24.0,3.355,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,960.0,972.0,0.0,22.0,100.0,27.0,22.0,46.0,0.0,653.4,-33.633249,-70.610592,2020-06-01 13:25:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.516,24.0,3.355,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,968.0,972.0,0.0,22.0,100.0,27.0,22.0,46.0,0.0,653.2,-33.633249,-70.610592,2020-06-01 13:26:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.514,24.0,3.355,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,964.0,972.0,0.0,22.0,100.0,27.0,22.0,45.0,0.0,653.0,-33.633249,-70.610592,2020-06-01 13:27:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.49,24.0,3.351,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,960.0,972.0,0.0,22.0,100.0,28.0,23.0,44.0,0.0,651.3,-33.633249,-70.610592,2020-06-01 13:35:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.487,24.0,3.351,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,968.0,972.0,0.0,22.0,100.0,28.0,23.0,44.0,0.0,651.1,-33.633249,-70.610592,2020-06-01 13:36:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.481,24.0,3.35,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,968.0,972.0,0.0,22.0,100.0,28.0,23.0,44.0,0.0,650.6,-33.633249,-70.610592,2020-06-01 13:38:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.476,24.0,3.35,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,968.0,972.0,0.0,22.0,100.0,28.0,23.0,44.0,0.0,650.3,-33.633249,-70.610592,2020-06-01 13:40:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.474,24.0,3.35,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,964.0,972.0,0.0,22.0,100.0,28.0,23.0,44.0,0.0,650.1,-33.633249,-70.610592,2020-06-01 13:41:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.467,24.0,3.349,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,960.0,972.0,0.0,22.0,100.0,28.0,23.0,44.0,0.0,649.7,-33.633249,-70.610592,2020-06-01 13:43:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.464,24.0,3.349,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,968.0,972.0,0.0,22.0,100.0,28.0,23.0,44.0,0.0,649.3,-33.633249,-70.610592,2020-06-01 13:45:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.459,24.0,3.348,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,4.8,0.0,4.8,0.0,0.0,968.0,972.0,0.0,22.0,100.0,28.0,24.0,43.0,0.0,649.0,-33.633249,-70.610592,2020-06-01 13:47:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.456,24.0,3.348,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,5.0,0.0,5.0,0.0,0.0,972.0,972.0,0.0,22.0,100.0,28.0,24.0,43.0,0.0,648.8,-33.633249,-70.610592,2020-06-01 13:48:25
0.0,0.0,0.0,31.0,232.0,44.0,16.0,30.0,3.451,24.0,3.346,0.0,75247.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,5.0,0.0,5.0,0.0,0.0,968.0,972.0,0.0,22.0,100.0,28.0,24.0,43.0,0.0,648.5,-33.633249,-70.610592,2020-06-01 13:50:25
100.0,51.0,44.0,31.0,232.0,44.0,96.0,30.0,3.353,24.0,3.315,0.0,75247.5,72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,55.8,0.0,1017.6,0.0,961.8,816.0,824.0,1609.0,22.0,99.6,28.0,24.0,48.0,53.0,638.8,-33.632928,-70.612556,2020-06-01 13:52:25
100.0,17.7,14.0,31.0,232.0,44.0,96.0,30.0,3.355,24.0,3.324,0.0,75248.4,72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,90.6,0.0,1170.9,0.0,1080.3,828.0,828.0,1639.0,22.0,99.6,27.0,24.0,50.0,54.0,640.1,-33.63435,-70.621645,2020-06-01 13:53:25
22.0,90.7,39.0,31.0,205.0,44.0,96.0,30.0,3.321,24.0,3.305,0.0,75249.9,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,196.1,0.0,2642.2,0.0,2446.0,1000.0,1000.0,1541.0,22.0,99.2,26.0,24.0,54.0,51.0,635.2,-33.629769,-70.629071,2020-06-01 13:55:25
0.0,2.2,0.0,31.0,53.0,44.0,26.0,30.0,3.32,24.0,3.312,0.0,75251.2,83.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,16.0,257.3,0.0,4192.0,0.0,3934.7,896.0,908.0,44.0,22.0,98.8,25.0,24.0,57.0,1.0,636.7,-33.61882,-70.626622,2020-06-01 13:57:25
95.0,46.9,43.0,31.0,53.0,44.0,23.0,30.0,3.315,24.0,3.309,0.0,75251.6,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,281.4,0.0,4831.7,0.0,4550.3,896.0,896.0,1604.0,22.0,98.4,25.0,24.0,58.0,53.0,635.8,-33.614895,-70.626559,2020-06-01 13:58:25
100.0,234.9,222.0,31.0,241.0,44.0,65.0,30.0,3.303,24.0,3.28,0.0,75252.3,120.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,316.6,0.0,5504.8,0.0,5188.2,776.0,780.0,928.0,22.0,98.4,24.0,24.0,56.0,31.0,632.8,-33.60959,-70.626776,2020-06-01 14:00:25
100.0,17.1,15.0,31.0,241.0,44.0,36.0,30.0,3.322,24.0,3.315,0.0,75253.5,141.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,0.0,424.0,0.0,6639.1,0.0,6215.1,960.0,968.0,1636.0,22.0,98.0,24.0,24.0,58.0,54.0,637.1,-33.599523,-70.627232,2020-06-01 14:02:25
0.0,3.0,0.0,31.0,49.0,43.0,26.0,30.0,3.326,24.0,3.32,0.0,75254.3,141.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,36.8,58.4,43.6,16.0,456.1,0.0,6861.8,0.0,6405.8,920.0,924.0,956.0,22.0,98.0,24.0,24.0,57.0,31.0,637.9,-33.592282,-70.62789,2020-06-01 14:03:25
100.0,194.1,213.0,31.0,193.0,43.0,65.0,30.0,3.32,24.0,3.305,0.0,75254.7,182.0,-0.4,-16.1,-57.6,-82.5,0.0,0.0,-8.4,-0.4,48.8,36.8,58.4,43.6,0.0,486.5,0.0,7406.5,-166.2,6920.1,872.0,880.0,485.0,22.0,98.0,24.0,24.0,58.0,16.0,635.1,-33.588909,-70.628237,2020-06-01 14:05:25
0.0,9.9,-11.0,31.0,241.0,43.0,26.0,30.0,3.32,24.0,3.311,0.0,75255.5,199.4,-25.3,-118.3,-210.6,-82.5,0.0,0.0,-25.3,-10.5,48.8,36.8,58.4,43.6,0.0,551.0,0.0,8506.2,-473.8,7955.2,840.0,856.0,1613.0,22.0,97.6,24.0,24.0,60.0,53.0,636.5,-33.582231,-70.629024,2020-06-01 14:07:25
