Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,1.7,0.0,27.0,174.0,42.0,156.0,19.0,3.312,15.0,3.296,0.0,80031.5,3484.4,-418.3,-9311.0,-19848.1,-4106.6,-46.6,0.0,-1876.3,-472.5,54.0,34.0,52.4,29.6,16.0,8583.8,0.0,111387.1,-36127.2,102803.2,880.0,880.0,0.0,19.0,76.4,19.0,18.0,72.0,0.0,634.8,-33.597689,-70.578343,2020-06-01 12:19:47
24.0,46.0,35.0,19.0,63.0,42.0,156.0,19.0,3.295,15.0,3.28,0.0,80032.3,3525.5,-420.7,-9373.7,-19906.7,-4166.7,-46.6,0.0,-1882.1,-474.3,54.0,34.0,52.4,29.6,0.0,8634.3,0.0,112370.3,-36318.7,103736.0,816.0,816.0,1146.0,19.0,76.4,19.0,18.0,73.0,38.0,631.7,-33.604103,-70.577013,2020-06-01 12:21:47
0.0,8.3,0.0,19.0,174.0,42.0,156.0,19.0,3.311,15.0,3.295,0.0,80032.9,3548.0,-423.4,-9493.2,-20009.6,-4166.7,-46.6,0.0,-1885.8,-476.2,54.0,34.0,52.4,29.6,27.0,8706.2,0.0,112879.3,-36549.4,104173.1,908.0,908.0,0.0,19.0,76.4,19.0,18.0,71.0,0.0,634.5,-33.608987,-70.575981,2020-06-01 12:23:46
0.0,-32.7,-33.0,19.0,174.0,42.0,147.0,19.0,3.319,15.0,3.3,0.0,80033.4,3625.6,-424.4,-9564.4,-20138.9,-4166.7,-46.6,0.0,-1888.7,-477.2,54.0,34.0,52.4,29.6,20.0,8776.7,0.0,113582.3,-36754.8,104805.6,896.0,896.0,291.0,19.0,76.0,20.0,18.0,71.0,9.0,635.7,-33.612858,-70.575249,2020-06-01 12:25:46
0.0,2.6,0.0,19.0,174.0,42.0,156.0,19.0,3.31,15.0,3.292,0.0,80033.6,3650.6,-425.0,-9611.0,-20175.2,-4166.7,-46.6,0.0,-1890.3,-477.6,54.0,34.0,52.4,29.6,6.0,8802.9,0.0,113845.1,-36840.1,105042.3,880.0,880.0,824.0,19.0,76.0,20.0,18.0,70.0,27.0,634.3,-33.614062,-70.576884,2020-06-01 12:26:46
0.0,-92.0,-92.0,19.0,17.0,42.0,147.0,19.0,3.33,15.0,3.308,0.0,80034.5,3670.7,-428.5,-9778.3,-20338.8,-4166.7,-46.6,0.0,-1910.1,-483.7,54.0,34.0,52.4,29.6,16.0,8845.1,0.0,114534.8,-37200.8,105689.7,828.0,828.0,1146.0,19.0,76.0,20.0,18.0,70.0,38.0,637.2,-33.615372,-70.585765,2020-06-01 12:28:46
0.0,-20.3,-21.0,19.0,5.0,42.0,147.0,19.0,3.322,15.0,3.304,0.0,80035.3,3711.6,-439.3,-9952.7,-20575.0,-4233.4,-46.6,0.0,-1920.5,-485.1,54.0,34.0,52.4,29.6,0.0,8916.2,0.0,115272.8,-37700.9,106356.6,936.0,936.0,396.0,19.0,76.0,20.0,18.0,72.0,13.0,636.4,-33.61624,-70.593421,2020-06-01 12:30:46
0.0,1.7,0.0,19.0,174.0,42.0,156.0,19.0,3.316,15.0,3.297,0.0,80035.6,3711.6,-440.7,-9999.9,-20672.5,-4248.1,-46.6,0.0,-1926.8,-487.8,54.0,34.0,52.4,29.6,0.0,8953.4,0.0,115615.2,-37870.7,106661.8,920.0,920.0,0.0,19.0,75.6,20.0,18.0,73.0,0.0,635.3,-33.614972,-70.595831,2020-06-01 12:31:46
0.0,-6.5,-10.0,19.0,174.0,42.0,156.0,19.0,3.3,15.0,3.283,0.0,80036.0,3761.5,-440.7,-10014.7,-20714.6,-4248.1,-46.6,0.0,-1929.0,-487.8,54.0,34.0,52.4,29.6,0.0,8997.7,0.0,116412.1,-37929.7,107414.4,856.0,856.0,1398.0,19.0,75.6,20.0,18.0,71.0,46.0,632.4,-33.615593,-70.600289,2020-06-01 12:33:46
0.0,-224.2,-226.0,19.0,17.0,44.0,147.0,19.0,3.366,15.0,3.335,0.0,80037.2,3799.8,-443.4,-10220.6,-21018.8,-4457.8,-46.6,0.0,-1973.0,-488.3,54.0,34.0,52.4,29.6,35.0,9038.7,0.0,117245.2,-38696.8,108206.5,816.0,812.0,783.0,19.0,75.6,20.0,18.0,72.0,25.0,643.0,-33.622471,-70.598743,2020-06-01 12:35:46
