Acelerador,Corriente Instantanea,Corriente Motor,ID Celda Max Temp,ID Celda Max Volt,ID Celda Min Temp,ID Celda Min Volt,Max Temp Celda,Max Volt Celda,Min Temp Celda,Min Volt Celda,Nivel Vent. A/C,Odómetro,P. Cons. Ini Mov.,P. Gen. Freno Umbral 1,P. Gen. Freno Umbral 2,P. Gen. Freno Umbral 3,P. Gen. Freno Umbral 4,P. Gen. Freno Umbral 5,P. Gen. Freno Umbral 6,P. Gen. Retardador,P. Gen. TPS en uso,Pastilla Del Der,Pastilla Del Izq,Pastilla Tras Der,Pastilla Tras Izq,Pedal de Freno,Potencia Total Accesorios,Potencia Total Comp. A/C,Potencia Total Consumida,Potencia Total Generada,Potencia Total Motor,Presión Aire 1,Presión Aire 2,RPM,Set Temp. A/C,SOC,Temp Exterior,Temp Interior,Temperatura de Motor,Velocidad,Voltaje Instantaneo,latitud,longitud,hora
0.0,11.5,0.0,23.0,231.0,41.0,58.0,28.0,3.385,22.0,3.336,0.0,81775.9,3208.9,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,0.0,12167.1,7.7,135055.5,-46027.0,122888.4,908.0,896.0,28.0,24.0,100.0,19.0,17.0,46.0,1.0,643.2,-33.633169,-70.610396,2020-06-01 11:27:14
0.0,0.0,0.0,27.0,231.0,49.0,58.0,27.0,3.384,21.0,3.339,0.0,81775.9,3215.8,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,0.0,12189.4,7.7,135082.0,-46027.0,122892.6,876.0,864.0,0.0,24.0,100.0,24.0,23.0,34.0,0.0,643.7,-33.633047,-70.610641,2020-06-01 13:56:58
0.0,0.0,0.0,27.0,231.0,49.0,58.0,27.0,3.381,21.0,3.339,0.0,81775.9,3215.8,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,0.0,12189.4,7.7,135082.0,-46027.0,122892.6,872.0,856.0,0.0,24.0,100.0,24.0,23.0,34.0,0.0,643.6,-33.633047,-70.610641,2020-06-01 13:58:58
0.0,0.0,0.0,27.0,231.0,49.0,58.0,27.0,3.381,21.0,3.339,0.0,81775.9,3215.8,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,0.0,12189.4,7.7,135082.0,-46027.0,122892.6,868.0,856.0,0.0,24.0,100.0,24.0,23.0,34.0,0.0,643.5,-33.633047,-70.610641,2020-06-01 13:59:58
0.0,0.0,0.0,27.0,231.0,49.0,58.0,27.0,3.38,21.0,3.339,0.0,81775.9,3215.8,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,0.0,12189.4,7.7,135082.0,-46027.0,122892.6,868.0,856.0,0.0,24.0,100.0,24.0,23.0,34.0,0.0,643.4,-33.633047,-70.610641,2020-06-01 14:00:58
0.0,3.7,0.0,27.0,222.0,41.0,21.0,27.0,3.32,22.0,3.31,0.0,81778.0,3322.2,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,17.0,12381.1,7.7,137683.9,-46027.0,125302.7,988.0,972.0,1386.0,24.0,99.2,24.0,23.0,40.0,46.0,636.3,-33.624749,-70.597687,2020-06-01 14:04:58
57.0,3.8,3.0,27.0,222.0,41.0,11.0,27.0,3.32,22.0,3.314,0.0,81779.2,3322.4,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,0.0,12459.7,7.7,139266.4,-46027.0,126806.7,900.0,888.0,201.0,24.0,98.4,24.0,23.0,44.0,6.0,636.8,-33.615334,-70.59852,2020-06-01 14:06:58
31.0,159.9,129.0,27.0,205.0,41.0,129.0,27.0,3.305,22.0,3.29,0.0,81779.8,3396.7,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,0.0,12520.0,7.7,140231.9,-46027.0,127711.8,840.0,828.0,966.0,24.0,98.4,24.0,23.0,45.0,32.0,633.5,-33.616395,-70.593175,2020-06-01 14:08:58
0.0,1.6,0.0,27.0,221.0,41.0,12.0,27.0,3.325,22.0,3.32,0.0,81780.0,3398.2,-834.4,-12057.2,-21848.9,-6604.9,-745.5,0.0,-1183.3,-310.0,40.0,25.6,44.4,33.2,11.0,12556.4,7.7,140415.8,-46027.0,127859.4,828.0,816.0,0.0,24.0,98.0,24.0,23.0,46.0,0.0,637.8,-33.616522,-70.591038,2020-06-01 14:09:58
0.0,-141.4,-100.0,27.0,177.0,41.0,117.0,27.0,3.35,22.0,3.334,0.0,81780.8,3443.8,-834.5,-12082.1,-21932.2,-6622.3,-745.5,0.0,-1183.6,-310.0,40.0,25.6,44.4,33.2,18.0,12668.1,7.7,141715.6,-46152.9,129047.5,992.0,980.0,440.0,24.0,97.6,24.0,23.0,48.0,14.0,640.5,-33.615081,-70.5839,2020-06-01 14:11:58
0.0,-22.0,-6.0,27.0,97.0,41.0,21.0,27.0,3.317,22.0,3.31,0.0,81781.5,3496.7,-848.7,-12202.1,-22101.1,-6656.8,-745.5,0.0,-1200.4,-311.2,40.0,25.6,44.4,33.2,16.0,12731.7,7.7,143180.1,-46509.2,130448.4,900.0,884.0,1164.0,24.0,97.6,23.0,23.0,53.0,38.0,636.4,-33.613987,-70.576042,2020-06-01 14:13:58
